scenario,priority_type,priority_growth_rate,capacity,max,capacity_ratio,tracing_delay,vaccinated,priority,samples_isol_swab,samples_test_turnaround_time,samples_time_to_interview
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,TRUE,2,2,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,FALSE,1,0,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,FALSE,1,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,FALSE,0,0,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,TRUE,0,2,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,FALSE,0,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,TRUE,TRUE,0,1,Inf
