scenario,priority_type,priority_growth_rate,capacity,max,capacity_ratio,tracing_delay,vaccinated,priority,samples_isol_swab,samples_test_turnaround_time,samples_time_to_interview
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,3,TRUE,FALSE,0,1,2
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,1,0,Inf
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,0,1,Inf
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,0,1,Inf
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,2,1,Inf
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,1,1,Inf
optimal_priority_vaccine_new_swab_delay_poisson1_capacity70pc_max_5d,priority_vaccine_new_swab,delay_poisson1,capacity70pc,max_5d,0.7,Inf,TRUE,FALSE,0,1,Inf
