scenario,priority_type,priority_growth_rate,capacity,max,capacity_ratio,tracing_delay,vaccinated,priority,samples_isol_swab,samples_test_turnaround_time,samples_time_to_interview
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,7,FALSE,TRUE,1,2,4
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,7,FALSE,TRUE,2,1,4
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,4,FALSE,FALSE,0,1,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,4,FALSE,FALSE,0,1,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,4,FALSE,FALSE,1,0,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,8,FALSE,FALSE,3,2,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,7,FALSE,FALSE,2,2,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,5,FALSE,FALSE,1,1,3
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,0,2,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,1,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,0,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,1,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,1,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,2,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,1,2,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,TRUE,2,1,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,1,0,Inf
optimal_vaccine_new_swab_delay_poisson1_capacity40pc_max_5d,vaccine_new_swab,delay_poisson1,capacity40pc,max_5d,0.4,Inf,FALSE,FALSE,0,1,Inf
